Total_words: 1194 
Word	Word_Count
('discount', 'sporting')	1	
('30', 'day')	1	
('constraints', 'Providing')	1	
('References', 'Please')	1	
('pricing', 'etc')	1	
('beautiful', 'vibrant')	1	
('consulting', 'services')	1	
('keep', 'us')	1	
('Value', 'Measurement')	1	
('meeting', 'business')	1	
('retailers', 'right')	1	
('us', 'Revionics')	1	
('information', 'please')	1	
('SQL', 'etc')	1	
('text', 'mining')	1	
('Full', 'Time')	1	
('portion', 'experience')	1	
('store', 'social')	1	
('resulting', 'value')	1	
('k', 'plan')	1	
('alone', 'analytical')	1	
('set', 'shopper')	1	
('cannot', 'transform')	1	
('factors', 'contribute')	1	
('years', 'PhD')	1	
('means', 'Non')	1	
('clients', 'people')	1	
('ETL', 'Automation')	1	
('Healthcare', 'Job')	1	
('please', 'Forward')	1	
('relational', 'databases')	1	
('seeking', 'smart')	1	
('business', 'problems')	1	
('fewer', 'tell')	1	
('employees', 'families')	1	
('interested', 'following')	1	
('experience', 'analytics')	1	
('information', 'Human')	1	
('believe', 'strong')	1	
('Data', 'challenges')	1	
('Analyzing', 'optimization')	1	
('including', 'executive')	1	
('Description', 'us')	1	
('merchandise', 'discount')	1	
('2012', 'Deloitte')	1	
('Revionics', 'products')	1	
('401', 'k')	1	
('general', 'merchandise')	1	
('performing', 'feature')	1	
('decisions', 'unlock')	1	
('techniques', 'NoSQL')	1	
('value', 'delivery')	1	
('address', 'Phone')	1	
('models', 'within')	1	
('Clustering', 'Elasticity')	1	
('Sampling', 'stratifying')	1	
('thought', 'might')	1	
('industry', 'Sampling')	1	
('challenges', 'providing')	1	
('databases', 'ability')	1	
('competitive', 'salaries')	1	
('Go', 'Web')	1	
('successful', 'candidate')	1	
('analytics', 'opportunities')	1	
('etc', 'Proficiency')	1	
('APPLICANT', 'TRACKING')	1	
('part', 'multi')	1	
('Fast', 'Data')	1	
('right', 'job')	1	
('Providing', 'analytical')	1	
('Clustering', 'Competitive')	1	
('amp', 'Optimization')	1	
('information', 'technical')	1	
('Read', 'first')	1	
('33', '000')	1	
('Scientist', 'become')	1	
('dental', 'insurance')	1	
('Segmentation', 'Analysis')	1	
('answer', 'U')	1	
('TX', 'part')	1	
('based', 'SaaS')	1	
('sub', 'populations')	1	
('serve', 'GNS')	1	
('ensure', 'retailers')	1	
('GNS', 'committed')	1	
('Masters', 'Ph')	1	
('throughout', 'organization')	1	
('message', 'optional')	1	
('us', 'forefront')	1	
('day', 'readmissions')	1	
('present', 'complex')	1	
('recognized', '2012')	1	
('need', 'Sr')	1	
('Knowledge', 'transfer')	1	
('healthcare', 'Nice')	1	
('trusted', 'adviser')	1	
('Supply', 'Chain')	1	
('Revionics', 'delivers')	1	
('Intelligence', 'applications')	1	
('Conducting', 'proof')	1	
('Matlab', 'Familiarity')	1	
('intelligent', 'feature')	1	
('channel', 'shopping')	1	
('committed', 'developing')	1	
